2568.242000000	100.087600
2568.272000000	100.074500
2568.302000000	100.059400
2568.332000000	100.042400
2568.362000000	100.024900
2568.393000000	100.008500
2568.423000000	99.992120
2568.453000000	99.975290
2568.483000000	99.958120
2568.513000000	99.940640
2568.543000000	99.922720
2568.573000000	99.904510
2568.604000000	99.885350
2568.634000000	99.863980
2568.664000000	99.842340
2568.694000000	99.821870
2568.724000000	99.802860
2568.754000000	99.785560
2568.784000000	99.771560
2568.814000000	99.761640
2568.844000000	99.758390
2568.875000000	99.766080
2568.905000000	99.780450
2568.935000000	99.799030
2568.965000000	99.820850
2568.995000000	99.843960
2569.025000000	99.868800
2569.055000000	99.895320
2569.086000000	99.923130
2569.116000000	99.952210
2569.146000000	99.981400
2569.176000000	100.009700
2569.206000000	100.036700
2569.236000000	100.062100
2569.266000000	100.084400
2569.297000000	100.102700
2569.327000000	100.114800
2569.357000000	100.117100
2569.387000000	100.112700
2569.417000000	100.103200
2569.447000000	100.089200
2569.477000000	100.072600
2569.508000000	100.052000
2569.538000000	100.026900
2569.568000000	99.996220
2569.598000000	99.957710
2569.628000000	99.914690
2569.658000000	99.869420
2569.688000000	99.822900
2569.719000000	99.776550
2569.749000000	99.731240
2569.779000000	99.687730
2569.809000000	99.647780
2569.839000000	99.613740
2569.869000000	99.584560
2569.899000000	99.560120
2569.929000000	99.540080
2569.959000000	99.523130
2569.990000000	99.512090
2570.020000000	99.508180
2570.050000000	99.514850
2570.080000000	99.538310
2570.110000000	99.571600
2570.140000000	99.610340
2570.170000000	99.653140
2570.201000000	99.697620
2570.231000000	99.742390
2570.261000000	99.786440
2570.291000000	99.826230
2570.321000000	99.856550
2570.351000000	99.881390
2570.381000000	99.902750
2570.412000000	99.921220
2570.442000000	99.938590
2570.472000000	99.953280
2570.502000000	99.964610
2570.532000000	99.971680
2570.562000000	99.972560
2570.592000000	99.969640
2570.623000000	99.964490
2570.653000000	99.957460
2570.683000000	99.949020
2570.713000000	99.940410
2570.743000000	99.932240
2570.773000000	99.926820
2570.803000000	99.927830
2570.833000000	99.931630
2570.864000000	99.935940
2570.894000000	99.940350
2570.924000000	99.944000
2570.954000000	99.945930
2570.984000000	99.945690
2571.014000000	99.940910
2571.044000000	99.927730
2571.074000000	99.910110
2571.104000000	99.890560
2571.135000000	99.869580
2571.165000000	99.848110
2571.195000000	99.827320
2571.225000000	99.807830
2571.255000000	99.792370
2571.285000000	99.785340
2571.315000000	99.782330
2571.346000000	99.780560
2571.376000000	99.779430
2571.406000000	99.777700
2571.436000000	99.774440
2571.466000000	99.769150
2571.496000000	99.759320
2571.526000000	99.741030
2571.557000000	99.718030
2571.587000000	99.692460
2571.617000000	99.665270
2571.647000000	99.638380
2571.677000000	99.610920
2571.707000000	99.582730
2571.737000000	99.553500
2571.768000000	99.522010
2571.798000000	99.490730
2571.828000000	99.461610
2571.858000000	99.434910
2571.888000000	99.410490
2571.918000000	99.391460
2571.948000000	99.379260
2571.979000000	99.378680
2572.009000000	99.397800
2572.039000000	99.428180
2572.069000000	99.464610
2572.099000000	99.505490
2572.129000000	99.547810
2572.159000000	99.590610
2572.189000000	99.633060
2572.219000000	99.671790
2572.250000000	99.701980
2572.280000000	99.727040
2572.310000000	99.748640
2572.340000000	99.767210
2572.370000000	99.784290
2572.400000000	99.798180
2572.430000000	99.808100
2572.461000000	99.812870
2572.491000000	99.810270
2572.521000000	99.802760
2572.551000000	99.791860
2572.581000000	99.778150
2572.611000000	99.762670
2572.641000000	99.745560
2572.672000000	99.727070
2572.702000000	99.707950
2572.732000000	99.689120
2572.762000000	99.670330
2572.792000000	99.651550
2572.822000000	99.633010
2572.852000000	99.614810
2572.883000000	99.597260
2572.913000000	99.580670
2572.943000000	99.565190
2572.973000000	99.550950
2573.003000000	99.538380
2573.033000000	99.527950
2573.063000000	99.519720
2573.094000000	99.513450
2573.124000000	99.510370
2573.154000000	99.511050
2573.184000000	99.517230
2573.214000000	99.531890
2573.244000000	99.551890
2573.274000000	99.575300
2573.304000000	99.601470
2573.334000000	99.629170
2573.365000000	99.658190
2573.395000000	99.688270
2573.425000000	99.718400
2573.455000000	99.747250
2573.485000000	99.775480
2573.515000000	99.803290
2573.545000000	99.830630
2573.575000000	99.857740
2573.606000000	99.883960
2573.636000000	99.908910
2573.666000000	99.931990
2573.696000000	99.952260
2573.726000000	99.970440
2573.756000000	99.986930
2573.786000000	100.001800
2573.817000000	100.015200
2573.847000000	100.027100
2573.877000000	100.037400
2573.907000000	100.046200
2573.937000000	100.053600
2573.967000000	100.059400
2573.997000000	100.063500
2574.028000000	100.065900
2574.058000000	100.066800
2574.088000000	100.065700
2574.118000000	100.062600
2574.148000000	100.056900
2574.178000000	100.047300
2574.208000000	100.035300
2574.239000000	100.021500
2574.269000000	100.006600
2574.299000000	99.991390
2574.329000000	99.975480
2574.359000000	99.958900
2574.389000000	99.941350
2574.419000000	99.921940
2574.449000000	99.902400
2574.479000000	99.884120
2574.510000000	99.867190
2574.540000000	99.851420
2574.570000000	99.839120
2574.600000000	99.831340
2574.630000000	99.831650
2574.660000000	99.846150
2574.690000000	99.868320
2574.721000000	99.894080
2574.751000000	99.922290
2574.781000000	99.950910
2574.811000000	99.978600
2574.841000000	100.004500
2574.871000000	100.025100
2574.901000000	100.035100
2574.932000000	100.039100
2574.962000000	100.039500
2574.992000000	100.037200
2575.022000000	100.034200
2575.052000000	100.029300
2575.082000000	100.022200
2575.112000000	100.012600
2575.143000000	99.999580
2575.173000000	99.984890
2575.203000000	99.969890
2575.233000000	99.954880
2575.263000000	99.939970
2575.293000000	99.926950
2575.323000000	99.916690
2575.354000000	99.912030
2575.384000000	99.917600
2575.414000000	99.928750
2575.444000000	99.942630
2575.474000000	99.958360
2575.504000000	99.974230
2575.534000000	99.989970
2575.564000000	100.005300
2575.594000000	100.018600
2575.625000000	100.027700
2575.655000000	100.034100
2575.685000000	100.038400
2575.715000000	100.040700
2575.745000000	100.042200
2575.775000000	100.041300
2575.805000000	100.037400
2575.836000000	100.028900
2575.866000000	100.012900
2575.896000000	99.992760
2575.926000000	99.970830
2575.956000000	99.947630
2575.986000000	99.923930
2576.016000000	99.901250
2576.047000000	99.880390
2576.077000000	99.864320
2576.107000000	99.857840
2576.137000000	99.856280
2576.167000000	99.856780
2576.197000000	99.858660
2576.227000000	99.860470
2576.258000000	99.861630
2576.288000000	99.861760
2576.318000000	99.858730
2576.348000000	99.849350
2576.378000000	99.836520
2576.408000000	99.821920
2576.438000000	99.806050
2576.469000000	99.790080
2576.499000000	99.773700
2576.529000000	99.756880
2576.559000000	99.739980
2576.589000000	99.723350
2576.619000000	99.707080
2576.649000000	99.691360
2576.679000000	99.676310
2576.709000000	99.661960
2576.740000000	99.648770
2576.770000000	99.637020
2576.800000000	99.627260
2576.830000000	99.620350
2576.860000000	99.615650
2576.890000000	99.612850
2576.920000000	99.611880
2576.950000000	99.612480
2576.981000000	99.614880
2577.011000000	99.619180
2577.041000000	99.625490
2577.071000000	99.634010
2577.101000000	99.644520
2577.131000000	99.656970
2577.161000000	99.671040
2577.192000000	99.686100
2577.222000000	99.703040
2577.252000000	99.722130
2577.282000000	99.744670
2577.312000000	99.773180
2577.342000000	99.804360
2577.372000000	99.835920
2577.403000000	99.867360
2577.433000000	99.898030
2577.463000000	99.926010
2577.493000000	99.950320
2577.523000000	99.967560
2577.553000000	99.972230
2577.583000000	99.969670
2577.614000000	99.963110
2577.644000000	99.953440
2577.674000000	99.942540
2577.704000000	99.930690
2577.734000000	99.918200
2577.764000000	99.906850
2577.794000000	99.899220
2577.824000000	99.893380
2577.854000000	99.888400
2577.885000000	99.883990
2577.915000000	99.879220
2577.945000000	99.875010
2577.975000000	99.871730
2578.005000000	99.870020
2578.035000000	99.871150
2578.065000000	99.873600
2578.096000000	99.876300
2578.126000000	99.879100
2578.156000000	99.881760
2578.186000000	99.883370
2578.216000000	99.883480
2578.246000000	99.880430
2578.276000000	99.871440
2578.307000000	99.859380
2578.337000000	99.846020
2578.367000000	99.831870
2578.397000000	99.817860
2578.427000000	99.804430
2578.457000000	99.791890
2578.487000000	99.781610
2578.518000000	99.775570
2578.548000000	99.772130
2578.578000000	99.770400
2578.608000000	99.769980
2578.638000000	99.769840
2578.668000000	99.770920
2578.698000000	99.773510
2578.729000000	99.778430
2578.759000000	99.787410
2578.789000000	99.798120
2578.819000000	99.808860
2578.849000000	99.819370
2578.879000000	99.829420
2578.909000000	99.837210
2578.939000000	99.841860
2578.969000000	99.840290
2579.000000000	99.827380
2579.030000000	99.808420
2579.060000000	99.786680
2579.090000000	99.763170
2579.120000000	99.739810
2579.150000000	99.717110
2579.180000000	99.695530
2579.210000000	99.677070
2579.241000000	99.664530
2579.271000000	99.656000
2579.301000000	99.650640
2579.331000000	99.648080
2579.361000000	99.647130
2579.391000000	99.649400
2579.421000000	99.655560
2579.452000000	99.667200
2579.482000000	99.687290
2579.512000000	99.712360
2579.542000000	99.740180
2579.572000000	99.769980
2579.602000000	99.800430
2579.632000000	99.830920
2579.663000000	99.860930
2579.693000000	99.888890
2579.723000000	99.912610
2579.753000000	99.933400
2579.783000000	99.951800
2579.813000000	99.968050
2579.843000000	99.983090
2579.874000000	99.995380
2579.904000000	100.004200
2579.934000000	100.008000
2579.964000000	100.003700
2579.994000000	99.994610
2580.024000000	99.983020
2580.054000000	99.969540
2580.084000000	99.955210
2580.115000000	99.940920
2580.145000000	99.927220
2580.175000000	99.916120
2580.205000000	99.910710
2580.235000000	99.908390
2580.265000000	99.907680
2580.295000000	99.908260
2580.325000000	99.909160
2580.356000000	99.910710
2580.386000000	99.913020
2580.416000000	99.915730
2580.446000000	99.918420
2580.476000000	99.921360
2580.506000000	99.924690
2580.536000000	99.928330
2580.567000000	99.932170
2580.597000000	99.936400
2580.627000000	99.941060
2580.657000000	99.946570
2580.687000000	99.953730
2580.717000000	99.961430
2580.747000000	99.968870
2580.778000000	99.975920
2580.808000000	99.982450
2580.838000000	99.987630
2580.868000000	99.991050
2580.898000000	99.991300
2580.928000000	99.986050
2580.958000000	99.977680
2580.989000000	99.967650
2581.019000000	99.956380
2581.049000000	99.944600
2581.079000000	99.932690
2581.109000000	99.920900
2581.139000000	99.910380
2581.169000000	99.902850
2581.199000000	99.896820
2581.229000000	99.891430
2581.260000000	99.886520
2581.290000000	99.881630
2581.320000000	99.876750
2581.350000000	99.871880
2581.380000000	99.866550
2581.410000000	99.860050
2581.440000000	99.853100
2581.471000000	99.846120
2581.501000000	99.839320
2581.531000000	99.833100
2581.561000000	99.827290
2581.591000000	99.821880
2581.621000000	99.816800
2581.651000000	99.811780
2581.682000000	99.807370
2581.712000000	99.804110
2581.742000000	99.801860
2581.772000000	99.800210
2581.802000000	99.800530
2581.832000000	99.803340
2581.862000000	99.810710
2581.893000000	99.826290
2581.923000000	99.845840
2581.953000000	99.866580
2581.983000000	99.887810
2582.013000000	99.908490
2582.043000000	99.926970
2582.073000000	99.942340
2582.104000000	99.951290
2582.134000000	99.948540
2582.164000000	99.939080
2582.194000000	99.925830
2582.224000000	99.909740
2582.254000000	99.892830
2582.284000000	99.874780
2582.314000000	99.855630
2582.344000000	99.836230
2582.375000000	99.817420
2582.405000000	99.799260
2582.435000000	99.782070
2582.465000000	99.765900
2582.495000000	99.750430
2582.525000000	99.737140
2582.555000000	99.726750
2582.585000000	99.721160
2582.616000000	99.723560
2582.646000000	99.730760
2582.676000000	99.740850
2582.706000000	99.753140
2582.736000000	99.766220
2582.766000000	99.780300
2582.796000000	99.795300
2582.827000000	99.810750
2582.857000000	99.826310
2582.887000000	99.841490
2582.917000000	99.855740
2582.947000000	99.868990
2582.977000000	99.881560
2583.007000000	99.891800
2583.038000000	99.898930
2583.068000000	99.900670
2583.098000000	99.893120
2583.128000000	99.880350
2583.158000000	99.864830
2583.188000000	99.847370
2583.218000000	99.829500
2583.249000000	99.811520
2583.279000000	99.793810
2583.309000000	99.777800
2583.339000000	99.765460
2583.369000000	99.755580
2583.399000000	99.747660
2583.429000000	99.741550
2583.459000000	99.736530
2583.490000000	99.733740
2583.520000000	99.733690
2583.550000000	99.737470
2583.580000000	99.747060
2583.610000000	99.760310
2583.640000000	99.775960
2583.670000000	99.793490
2583.700000000	99.812000
2583.731000000	99.831440
2583.761000000	99.851640
2583.791000000	99.872050
2583.821000000	99.892040
2583.851000000	99.911650
2583.881000000	99.930770
2583.911000000	99.949280
2583.942000000	99.967220
2583.972000000	99.983970
2584.002000000	99.999150
2584.032000000	100.012000
2584.062000000	100.021400
2584.092000000	100.028300
2584.122000000	100.033100
2584.153000000	100.036000
2584.183000000	100.037600
2584.213000000	100.037400
2584.243000000	100.035200
2584.273000000	100.030600
2584.303000000	100.022800
2584.333000000	100.012800
2584.364000000	100.001500
2584.394000000	99.988990
2584.424000000	99.975850
2584.454000000	99.962250
2584.484000000	99.948360
2584.514000000	99.934630
2584.544000000	99.921580
2584.574000000	99.909090
2584.604000000	99.897220
2584.635000000	99.885970
2584.665000000	99.875160
2584.695000000	99.865440
2584.725000000	99.857130
2584.755000000	99.851030
2584.785000000	99.848480
2584.815000000	99.848130
2584.846000000	99.849120
2584.876000000	99.851300
2584.906000000	99.854360
2584.936000000	99.857900
2584.966000000	99.861720
2584.996000000	99.864880
2585.026000000	99.865840
2585.057000000	99.866170
2585.087000000	99.866910
2585.117000000	99.868190
2585.147000000	99.870250
2585.177000000	99.873790
2585.207000000	99.879140
2585.237000000	99.887760
2585.267000000	99.902140
2585.298000000	99.919590
2585.328000000	99.938440
2585.358000000	99.958180
2585.388000000	99.977880
2585.418000000	99.997090
2585.448000000	100.015500
2585.478000000	100.031700
2585.509000000	100.043900
2585.539000000	100.053600
2585.569000000	100.061400
2585.599000000	100.067700
2585.629000000	100.073000
2585.659000000	100.076800
2585.689000000	100.079000
2585.719000000	100.079500
2585.750000000	100.078000
2585.780000000	100.074800
2585.810000000	100.070300
2585.840000000	100.064400
2585.870000000	100.057400
2585.900000000	100.049400
2585.930000000	100.040200
2585.960000000	100.029900
2585.991000000	100.018300
2586.021000000	100.005700
2586.051000000	99.992550
2586.081000000	99.978870
2586.111000000	99.964810
2586.141000000	99.950650
2586.171000000	99.936520
2586.202000000	99.922820
2586.232000000	99.910130
2586.262000000	99.898030
2586.292000000	99.886310
2586.322000000	99.874980
2586.352000000	99.863870
2586.382000000	99.853120
2586.413000000	99.842800
2586.443000000	99.832930
2586.473000000	99.823590
2586.503000000	99.814730
2586.533000000	99.806350
2586.563000000	99.798490
2586.593000000	99.791200
2586.624000000	99.784420
2586.654000000	99.778130
2586.684000000	99.772220
2586.714000000	99.766470
2586.744000000	99.761200
2586.774000000	99.756630
2586.804000000	99.752820
2586.834000000	99.749790
2586.865000000	99.747800
2586.895000000	99.746970
2586.925000000	99.747730
2586.955000000	99.750760
2586.985000000	99.755360
2587.015000000	99.761150
2587.045000000	99.767850
2587.075000000	99.774910
2587.106000000	99.782760
2587.136000000	99.791500
2587.166000000	99.801620
2587.196000000	99.814150
2587.226000000	99.827550
2587.256000000	99.840700
2587.286000000	99.853380
2587.317000000	99.865430
2587.347000000	99.875600
2587.377000000	99.883250
2587.407000000	99.886300
2587.437000000	99.881270
2587.467000000	99.871690
2587.497000000	99.859650
2587.528000000	99.845900
2587.558000000	99.831880
2587.588000000	99.817570
2587.618000000	99.803150
2587.648000000	99.789460
2587.678000000	99.777460
2587.708000000	99.766970
2587.739000000	99.758180
2587.769000000	99.750890
2587.799000000	99.744330
2587.829000000	99.740450
2587.859000000	99.740070
2587.889000000	99.745780
2587.919000000	99.762200
2587.949000000	99.784120
2587.979000000	99.808170
2588.010000000	99.833490
2588.040000000	99.858630
2588.070000000	99.881920
2588.100000000	99.902420
2588.130000000	99.916570
2588.160000000	99.918790
2588.190000000	99.914170
2588.220000000	99.905620
2588.251000000	99.894100
2588.281000000	99.881810
2588.311000000	99.868010
2588.341000000	99.852580
2588.371000000	99.835880
2588.401000000	99.817920
2588.431000000	99.799670
2588.462000000	99.782060
2588.492000000	99.765170
2588.522000000	99.748670
2588.552000000	99.734730
2588.582000000	99.724370
2588.612000000	99.720670
2588.642000000	99.728980
2588.673000000	99.743690
2588.703000000	99.761280
2588.733000000	99.780880
2588.763000000	99.800890
2588.793000000	99.819960
2588.823000000	99.837350
2588.853000000	99.849770
2588.884000000	99.852140
2588.914000000	99.849130
2588.944000000	99.843440
2588.974000000	99.835880
2589.004000000	99.828220
2589.034000000	99.820180
2589.064000000	99.811780
2589.094000000	99.803950
2589.125000000	99.797750
2589.155000000	99.792730
2589.185000000	99.788810
2589.215000000	99.785860
2589.245000000	99.783310
2589.275000000	99.782410
2589.305000000	99.783690
2589.335000000	99.788660
2589.366000000	99.799980
2589.396000000	99.814700
2589.426000000	99.830910
2589.456000000	99.848140
2589.486000000	99.865640
2589.516000000	99.882410
2589.546000000	99.897900
2589.577000000	99.909980
2589.607000000	99.915240
2589.637000000	99.916910
2589.667000000	99.916950
2589.697000000	99.915820
2589.727000000	99.914510
2589.757000000	99.913370
2589.788000000	99.912590
2589.818000000	99.913560
2589.848000000	99.918360
2589.878000000	99.925070
2589.908000000	99.932610
2589.938000000	99.940570
2589.968000000	99.948060
2589.999000000	99.955450
2590.029000000	99.962820
2590.059000000	99.970180
2590.089000000	99.977800
2590.119000000	99.984950
2590.149000000	99.990990
2590.179000000	99.995860
2590.209000000	99.999610
2590.240000000	100.001200
2590.270000000	100.000100
2590.300000000	99.994620
2590.330000000	99.982120
2590.360000000	99.965410
2590.390000000	99.946210
2590.420000000	99.925190
2590.450000000	99.903580
2590.481000000	99.881320
2590.511000000	99.858560
2590.541000000	99.835880
2590.571000000	99.813810
2590.601000000	99.792590
2590.631000000	99.772540
2590.661000000	99.753900
2590.692000000	99.736720
2590.722000000	99.721820
2590.752000000	99.709700
2590.782000000	99.701360
2590.812000000	99.698350
2590.842000000	99.699500
2590.872000000	99.704330
2590.903000000	99.712430
2590.933000000	99.722760
2590.963000000	99.736660
2590.993000000	99.754600
2591.023000000	99.778130
2591.053000000	99.810200
2591.083000000	99.847070
2591.114000000	99.886310
2591.144000000	99.927010
2591.174000000	99.967770
2591.204000000	100.007700
2591.234000000	100.046000
2591.264000000	100.080700
2591.294000000	100.109000
2591.324000000	100.132600
2591.354000000	100.152500
2591.385000000	100.168800
2591.415000000	100.182600
2591.445000000	100.192400
2591.475000000	100.197400
2591.505000000	100.196100
2591.535000000	100.185800
2591.565000000	100.169500
2591.595000000	100.149100
2591.626000000	100.125300
2591.656000000	100.099600
2591.686000000	100.072100
2591.716000000	100.042900
2591.746000000	100.012900
2591.776000000	99.983030
2591.806000000	99.953290
2591.837000000	99.923900
2591.867000000	99.895160
2591.897000000	99.867130
2591.927000000	99.840640
2591.957000000	99.816220
2591.987000000	99.794810
2592.017000000	99.777740
2592.048000000	99.764210
2592.078000000	99.753920
2592.108000000	99.746660
2592.138000000	99.741690
2592.168000000	99.740230
2592.198000000	99.742770
2592.228000000	99.750710
2592.259000000	99.766620
2592.289000000	99.787530
2592.319000000	99.811520
2592.349000000	99.837890
2592.379000000	99.865400
2592.409000000	99.893680
2592.439000000	99.922350
2592.469000000	99.950260
2592.500000000	99.975910
2592.530000000	99.999950
2592.560000000	100.022500
2592.590000000	100.043600
2592.620000000	100.063500
2592.650000000	100.081200
2592.680000000	100.096200
2592.710000000	100.107600
2592.741000000	100.113600
2592.771000000	100.115800
2592.801000000	100.114800
2592.831000000	100.111100
2592.861000000	100.105500
2592.891000000	100.097400
2592.921000000	100.086400
2592.952000000	100.072200
2592.982000000	100.053300
2593.012000000	100.031600
2593.042000000	100.008400
2593.072000000	99.984080
2593.102000000	99.959190
2593.132000000	99.934590
2593.163000000	99.910790
2593.193000000	99.889310
2593.223000000	99.872450
2593.253000000	99.858330
2593.283000000	99.845890
2593.313000000	99.834880
2593.343000000	99.824640
2593.374000000	99.815440
2593.404000000	99.807420
2593.434000000	99.800380
2593.464000000	99.794160
2593.494000000	99.788850
2593.524000000	99.784490
2593.554000000	99.781090
2593.584000000	99.778660
2593.615000000	99.777160
2593.645000000	99.776560
2593.675000000	99.776840
2593.705000000	99.778000
2593.735000000	99.780010
2593.765000000	99.782880
2593.795000000	99.786440
2593.825000000	99.790320
2593.855000000	99.795050
2593.886000000	99.800770
2593.916000000	99.808290
2593.946000000	99.819090
2593.976000000	99.831210
2594.006000000	99.843220
2594.036000000	99.854890
2594.066000000	99.866010
2594.097000000	99.875140
2594.127000000	99.881570
2594.157000000	99.882820
2594.187000000	99.874750
2594.217000000	99.861630
2594.247000000	99.846140
2594.277000000	99.828960
2594.308000000	99.811410
2594.338000000	99.794270
2594.368000000	99.778050
2594.398000000	99.764920
2594.428000000	99.758240
2594.458000000	99.755070
2594.488000000	99.753680
2594.519000000	99.753760
2594.549000000	99.754450
2594.579000000	99.755610
2594.609000000	99.757190
2594.639000000	99.758100
2594.669000000	99.756690
2594.699000000	99.754660
2594.729000000	99.753140
2594.760000000	99.752180
2594.790000000	99.751890
2594.820000000	99.753290
2594.850000000	99.756760
2594.880000000	99.764250
2594.910000000	99.779070
2594.940000000	99.797480
2594.970000000	99.817080
2595.001000000	99.837210
2595.031000000	99.856810
2595.061000000	99.874770
2595.091000000	99.890430
2595.121000000	99.901350
2595.151000000	99.903760
2595.181000000	99.901040
2595.212000000	99.895070
2595.242000000	99.886510
2595.272000000	99.876860
2595.302000000	99.865460
2595.332000000	99.852160
2595.362000000	99.836930
2595.392000000	99.819360
2595.423000000	99.800560
2595.453000000	99.781390
2595.483000000	99.762150
2595.513000000	99.743140
2595.543000000	99.725300
2595.573000000	99.709180
2595.603000000	99.696230
2595.634000000	99.688700
2595.664000000	99.684680
2595.694000000	99.683160
2595.724000000	99.683730
2595.754000000	99.685410
2595.784000000	99.688930
2595.814000000	99.694520
2595.844000000	99.702660
2595.875000000	99.714450
2595.905000000	99.728290
2595.935000000	99.743070
2595.965000000	99.758420
2595.995000000	99.773810
2596.025000000	99.788540
2596.055000000	99.802160
2596.085000000	99.813390
2596.116000000	99.820310
2596.146000000	99.824440
2596.176000000	99.826570
2596.206000000	99.826950
2596.236000000	99.826280
2596.266000000	99.823990
2596.296000000	99.819860
2596.327000000	99.813580
